ORILLIA BRAIN,44.603,-79.439,ON,19.2,2,NA,29.5,2,10,2,0,2,NA,84.2,2,NA,0,7,,,NA,8.7,44.4,6115811
PARRY SOUND CCG,45.344,-80.044,ON,19.3,0,NA,28.3,0,10.2,0,,,NA,,,NA,,,,,NA,9.2,49.5,6116257
SHANTY BAY,44.399,-79.633,ON,19.3,0,0.1,29.5,0,8.5,0,0,0,NA,54,0,63,0,7,,,NA,11.3,52.8,6117684
BARRIE-ORO,44.483,-79.55,ON,17.7,0,NA,28.1,0,8.2,0,,,NA,,,NA,,,,,NA,26.3,16.3,6117700
SPRUCEDALE,45.425,-79.488,ON,,,NA,,,,,0,8,NA,51.2,8,NA,,7,,,NA,,,6117981
THORNBURY 3,44.551,-80.468,ON,,,NA,,,,,0,0,NA,38.9,0,NA,0,10,,,NA,,,6118240
UDORA,44.263,-79.161,ON,19.1,0,-0.2,30,0,7,0,0,0,NA,50.6,0,68,0,6,,,NA,12.1,45,6119055
WIARTON A,44.744,-81.109,ON,17.5,0,NA,27.9,0,6.2,0,,,NA,,,NA,,,,,NA,34,19.8,6119498
WIARTON A,44.744,-81.109,ON,17.5,0,NA,27.9,0,6.2,0,0,1,NA,70.4,0,NA,,7,,,NA,34,19.8,6119499
WESTERN ISLAND (AUT),45.033,-80.367,ON,19.9,1,NA,26,1,14.5,1,,,NA,,,NA,,,,,NA,4.5,60.7,6119M51
BORDEN AWOS,44.272,-79.912,ON,18.4,1,NA,31.9,1,4.8,1,,,NA,19.5,1,NA,,4,,,NA,26.3,37.4,611B002
EGBERT CS,44.233,-79.783,ON,18.7,0,NA,30.5,0,6.8,0,,,NA,38.4,0,NA,,6,,,NA,20.9,43.9,6.11E+03
COVE ISLAND (AUT),45.333,-81.733,ON,18.8,1,NA,26.6,1,13.3,1,,,NA,,,NA,,,,,NA,9.7,32.7,61219J2
GODERICH,43.767,-81.717,ON,19.2,0,NA,28.7,0,8.1,0,,,NA,22.3,0,NA,,6,,,NA,15,51.3,6122847
KINCARDINE,44.173,-81.623,ON,20.8,23,NA,29,23,13,23,0,23,NA,8.6,23,NA,,2,,,NA,0,22.5,6124127
SARNIA,42.999,-82.309,ON,20.9,0,NA,30.1,0,10.8,0,,,NA,0,1,NA,,0,,,NA,4.6,93.6,6127510
SARNIA CLIMATE,43,-82.3,ON,20.7,2,NA,30.4,2,10.8,2,,,NA,65.1,2,NA,,7,,,NA,5.3,83.2,6127519
TOBERMORY RCS,45.233,-81.633,ON,17.9,0,NA,25.5,0,9.5,0,,,NA,26.8,0,NA,,4,,,NA,19.1,17.2,6128330
WROXETER,43.863,-81.152,ON,,,NA,,,,,0,0,NA,49.4,0,NA,0,9,,,NA,,,6129660
AMHERSTBURG,42.103,-83.094,ON,22.9,2,0.6,32,2,12,2,0,2,NA,74.2,2,NA,0,8,,,NA,0.2,143.7,6130257
CHATHAM KENT,42.306,-82.083,ON,20.3,0,NA,28.3,0,9.4,0,,,NA,57.9,2,NA,,6,,,NA,7.3,79.1,6131414
DELHI CS,42.867,-80.55,ON,19.2,1,NA,28.8,1,6.7,1,,,NA,115.6,1,NA,,7,,,NA,16.8,53.1,6131983
FORT ERIE,42.883,-78.967,ON,21.4,15,0.8,29.5,15,10.5,15,0,15,NA,41.4,15,NA,0,7,,,NA,1.9,56.4,6132470
GRIMSBY MOUNTAIN,43.184,-79.558,ON,21.4,0,NA,31,0,12,0,0,0,NA,105.2,0,NA,0,7,,,NA,1.2,107.1,6133055
HARROW CDA AUTO,42.033,-82.9,ON,21.3,0,NA,30,0,9.9,0,,,NA,48.3,0,NA,,6,,,NA,3.6,106.1,6133362
KINGSVILLE MOE,42.043,-82.674,ON,22.7,11,1.2,29,11,14,11,0,11,NA,22,11,NA,0,5,,,NA,0,94.5,6134190
LONG POINT (AUT),42.533,-80.05,ON,21.6,1,NA,27.6,1,15.8,1,,,NA,,,NA,,,,,NA,0,108.5,6134F10
NEW GLASGOW,42.514,-81.636,ON,20.6,18,0.3,28,18,10,18,0,18,NA,11,18,NA,0,5,,,NA,1,34.5,6135583
PORT COLBORNE,42.883,-79.25,ON,21,1,-0.3,30,1,10.5,1,0,1,NA,86.9,1,NA,0,9,,,NA,2,92.2,6136606
PORT WELLER (AUT),43.25,-79.217,ON,21.6,0,NA,29.5,0,13.7,0,,,NA,,,NA,,,,,NA,0.9,112.6,6136699
RIDGETOWN RCS,42.45,-81.883,ON,20,0,NA,28.5,0,8.1,0,,,NA,103.4,0,NA,,8,,,NA,11,73.3,6137154
ST CATHARINES A,43.192,-79.171,ON,20.9,0,NA,30.8,0,10.3,0,,,NA,,,NA,,,,,NA,3,94.3,6137304
ST THOMAS WPCP,42.768,-81.205,ON,19.4,11,-0.9,29.5,8,7,8,0,10,NA,101,10,NA,0,9,,,NA,6.4,35,6137362
TILLSONBURG WWTP,42.855,-80.722,ON,,,NA,,,,,0,6,NA,145.3,6,NA,,10,,,NA,,,6138270
VINELAND STATION RCS,43.183,-79.4,ON,21.3,3,NA,30.3,3,12.2,3,,,NA,95.4,3,NA,,5,,,NA,2.2,93.8,6139148
WELLAND-PELHAM,42.967,-79.333,ON,20.3,0,NA,28.8,0,9.9,0,,,NA,59.9,0,NA,,8,,,NA,4.6,76,6139449
WINDSOR RIVERSIDE,42.333,-82.933,ON,23.2,0,NA,32,0,13.5,0,0,0,NA,93,0,NA,0,8,,,NA,0,161,6139520
WINDSOR A,42.276,-82.955,ON,22,1,NA,31,1,12.9,1,,,NA,16.9,3,NA,,4,,,NA,0.4,121.7,6139530
PORT COLBORNE (AUT),42.867,-79.25,ON,21,0,NA,27.6,0,13.5,0,,,NA,,,NA,,,,,NA,1.6,94.3,613F606
ERIEAU (AUT),42.25,-81.9,ON,22.2,0,NA,27.8,0,14.4,0,,,NA,,,NA,,,,,NA,0.3,129.6,613KLLM
POINT PELEE CS,41.949,-82.519,ON,21.6,0,NA,30,0,11.3,0,,,NA,45.2,0,NA,,6,,,NA,2.1,114.9,613P001
BRANTFORD AIRPORT,43.138,-80.331,ON,20.2,0,NA,30.7,0,7.9,0,,,NA,,,NA,,,,,NA,7.9,76.8,6140942
ELORA RCS,43.65,-80.417,ON,18.2,1,NA,28.5,1,6.5,1,,,NA,68.2,1,NA,,5,,,NA,25.4,30.5,6142286
FERGUS SHAND DAM,43.735,-80.33,ON,19.1,0,0,31.5,0,9,0,0,0,NA,127.2,0,132,0,10,,,NA,12.8,46,6142400
FERGUS MOE,43.702,-80.379,ON,19.1,0,NA,29,0,8,0,0,0,NA,115.3,0,NA,0,10,,,NA,15.3,47.9,6142402
GUELPH TURFGRASS,43.55,-80.217,ON,18.5,0,NA,32.5,0,5.7,0,,,NA,51.2,0,NA,,8,,,NA,23.8,40.8,6143089
KITCHENER/WATERLOO,43.461,-80.379,ON,19,0,NA,29.7,0,5.7,0,,,NA,59.1,0,NA,,7,,,NA,16.9,48.3,6144239
LONDON A,43.033,-81.151,ON,19.8,0,NA,30.6,0,8.3,0,,,NA,,,NA,,,,,NA,11.1,66.5,6144473
LONDON CS,43.033,-81.15,ON,20.1,1,NA,28.9,1,8.5,1,,,NA,118.6,1,NA,,7,,,NA,10.5,73.9,6144478
MOUNT FOREST (AUT),43.983,-80.75,ON,18.3,0,NA,29,0,6.4,0,,,NA,,,NA,,,,,NA,25.1,33.3,6145504
ROSEVILLE,43.354,-80.474,ON,19.2,0,-0.3,28,0,9,0,0,0,NA,101.7,0,121,0,12,,,NA,11.5,47.6,6147188
STRATHROY-MULLIFARRY,42.981,-81.643,ON,20.1,0,NA,29.5,0,8,0,0,0,NA,151.6,0,NA,0,10,,,NA,8.9,74.5,6148122
WOODSTOCK,43.136,-80.771,ON,21.5,25,1.7,29,25,11,25,0,25,NA,9.1,25,NA,,1,,,NA,0,20.8,6149625
BELLEVILLE,44.151,-77.395,ON,21.3,3,0.5,30,3,11.5,3,0,3,NA,52.4,3,NA,0,10,,,NA,0.5,94.2,6150689
BURLINGTON PIERS (AUT),43.3,-79.8,ON,21.3,0,NA,29.5,0,14.1,0,,,NA,,,NA,,,,,NA,1.4,102.7,6151061
CENTREVILLE,44.403,-76.908,ON,20.3,1,0.7,32,1,8,1,0,1,NA,47.2,1,NA,0,9,,,NA,1.3,71.5,6151309
COBOURG (AUT),43.95,-78.167,ON,19.3,0,NA,25.9,0,10.4,0,,,NA,,,NA,,,,,NA,7.5,47,6151684
COBOURG STP,43.967,-78.183,ON,20.3,16,0.9,29,16,11,16,0,16,NA,42.7,16,NA,,5,,,NA,0.5,35.3,6151689
GEORGETOWN WWTP,43.64,-79.879,ON,20,12,1,30,12,10,12,0,12,NA,48.8,12,NA,,7,,,NA,1.2,38.5,6152695
HAMILTON A,43.174,-79.935,ON,20,1,NA,29,1,9.9,1,0,1,NA,100.4,1,NA,,8,,,NA,7.6,66.3,6153193
OAKVILLE TWN,43.513,-79.69,ON,21.5,0,NA,31.5,0,10,0,0,0,NA,53.8,0,NA,0,10,,,NA,1.7,111.7,6155750
OSHAWA,43.923,-78.883,ON,19.6,0,NA,28,0,8.8,0,,,NA,83.7,0,NA,,7,,,NA,6.8,56.3,6155875
OSHAWA WPCP,43.867,-78.833,ON,20.5,0,0.5,28,0,11,0,0,0,NA,64.2,0,83,0,11,,,NA,0.5,77.8,6155878
POINT PETRE (AUT),43.833,-77.15,ON,20.2,0,NA,27.9,0,10.3,0,,,NA,,,NA,,,,,NA,6.1,75,6156559
TORONTO CITY,43.667,-79.4,ON,21.5,1,NA,29.7,1,13,1,,,NA,54,1,NA,,7,,,NA,1.1,106.3,6158355
TORONTO CITY CENTRE,43.628,-79.396,ON,21,0,NA,29,0,14,0,,,NA,39.2,0,NA,,6,,,NA,0.6,94.2,6158359
TORONTO BUTTONVILLE A,43.861,-79.369,ON,20.9,0,NA,31.2,0,11.2,0,,,NA,,,NA,,,,,NA,2.5,93.2,6158409
TORONTO INTL A,43.677,-79.631,ON,21.3,1,NA,30.4,1,12.2,1,0,1,NA,43.2,0,NA,,7,,,NA,0.9,99.7,6158731
TRENTON AWOS,44.118,-77.519,ON,19.8,4,NA,29.3,4,8.8,4,,,NA,22.5,2,NA,,6,,,NA,4.8,53.3,6158872
TRENTON A,44.117,-77.533,ON,19.7,0,0,29,0,8.9,0,0,0,NA,43.8,0,61,,9,,,NA,4.6,58.7,6158875
UXBRIDGE WEST,44.098,-79.164,ON,18.5,0,NA,28.7,0,6.3,0,,,NA,,,NA,,,,,NA,18.4,33,6159123
TORONTO NORTH YORK,43.78,-79.468,ON,21.1,0,NA,31.5,0,10,0,0,0,NA,35,0,NA,0,9,,,NA,2.7,97.8,615S001
HALIBURTON 3,45.032,-78.531,ON,16.9,0,-0.9,27,0,4.5,0,0,0,NA,83.2,0,105,0,8,,,NA,49,15.7,6163171
PETERBOROUGH A,44.23,-78.363,ON,17.9,2,NA,29.3,2,5,2,,,NA,31,2,NA,,7,,,NA,27.6,24.8,6166415
PETERBOROUGH TRENT U,44.35,-78.3,ON,18.7,0,NA,30.4,0,6.7,0,,,NA,71.4,0,NA,,5,,,NA,18.2,40.1,6166456
TAPLEY,44.171,-78.501,ON,,,NA,,,,,0,0,NA,34.9,0,NA,0,7,,,NA,,,6168525
BANCROFT AUTO,45.071,-77.879,ON,16.6,0,NA,28.6,0,3.3,0,,,NA,46.1,0,NA,,8,,,NA,57.1,13,616I001
BEAUPORT,46.837,-71.197,QC,,,NA,,,,,,,NA,109.7,0,NA,,17,,,NA,,,7010565
DESCHAMBAULT,46.691,-71.972,QC,17.1,0,NA,29,0,3.9,0,,,NA,95.3,0,NA,,17,,,NA,45.3,18.4,7011983
L'ASSOMPTION,45.809,-73.435,QC,19.5,1,NA,30.5,1,7.8,1,,,NA,13.8,6,NA,,3,,,NA,8.6,54.6,7014160
L'ETAPE,47.562,-71.229,QC,12.9,0,NA,24,0,1.9,0,,,NA,72,0,NA,,14,,,NA,157.6,0,7015791
QUEBEC INTL A,46.791,-71.393,QC,18.1,0,NA,29,0,7.1,0,,,NA,,,NA,,,,,NA,27.3,30.2,7016293
SHAWINIGAN,46.563,-72.733,QC,18.7,0,NA,28.9,0,8.5,0,,,NA,83,0,NA,,11,,,NA,17,39.7,7018001
TROIS RIVIERES A,46.352,-72.681,QC,18.2,0,NA,29.4,0,5.6,0,,,NA,64.6,0,NA,,11,,,NA,24.6,31.8,7018561
TROIS-RIVIERES,46.354,-72.516,QC,19.7,0,NA,28.2,0,11,0,,,NA,,,NA,,,,,NA,4.5,57,7018562
TROIS-RIVIERES,46.367,-72.683,QC,18.1,0,NA,29.7,0,5.7,0,,,NA,57,0,NA,,10,,,NA,25.7,30.1,7018563
VALCARTIER A,46.9,-71.503,QC,16.8,2,NA,28.4,2,3.9,2,,,NA,80,2,NA,,10,,,NA,49.7,15.5,7018573
LAC SAINT-PIERRE,46.183,-72.917,QC,20.2,0,NA,28.4,0,13.4,0,,,NA,,,NA,,,,,NA,1.6,69.1,701LP0N
STE-FOY (U. LAVAL),46.78,-71.288,QC,18.9,0,NA,29.9,0,8.2,0,,,NA,,,NA,,,,,NA,17.1,43.7,701Q004
LEMIEUX,46.304,-72.061,QC,17.3,0,NA,29.1,0,4.8,0,,,NA,109.7,0,NA,,10,,,NA,45.7,22.5,701Q009
QUEBEC/JEAN LESAGE INTL,46.804,-71.382,QC,17.8,1,NA,29.6,1,6.6,1,,,NA,102.1,1,NA,,12,,,NA,31.4,25.3,701S001
FRELIGHSBURG,45.033,-72.85,QC,19.2,0,NA,30,0,9.7,0,,,NA,131.6,0,NA,,9,,,NA,14,49.7,7022579
GRANBY,45.373,-72.774,QC,19.5,0,NA,31.3,0,8.1,0,,,NA,72.4,0,NA,,7,,,NA,13,58.3,7022802
LAC MEGANTIC,45.6,-70.883,QC,17.5,25,NA,26.6,25,6.9,25,,,NA,23.3,25,NA,,2,,,NA,7.6,4.7,7023680
NANTES,45.606,-70.932,QC,16.3,8,NA,26.3,8,6,8,,,NA,107.3,8,NA,,8,,,NA,47,9,7023681
LENNOXVILLE,45.369,-71.824,QC,18.2,0,NA,29,0,6.3,0,,,NA,93.6,0,NA,,12,,,NA,28.5,34.1,7024280
MCTAVISH,45.505,-73.579,QC,21.3,0,NA,30.7,0,13.4,0,,,NA,64.5,0,NA,,8,,,NA,0.4,102.3,7024745
MONTREAL INTL A,45.471,-73.741,QC,20.9,0,NA,31.2,0,11.4,0,0,0,NA,62.4,0,NA,,8,,,NA,1.9,91.2,7025251
NICOLET,46.226,-72.657,QC,19.4,7,NA,29.9,7,8.3,7,,,NA,67.9,7,NA,,8,,,NA,9.2,43.7,7025442
STE-CLOTILDE,45.167,-73.679,QC,18.6,0,NA,29.7,0,5.7,0,,,NA,79.1,0,NA,,10,,,NA,21.9,41.9,7027039
MONTREAL/ST-HUBERT,45.518,-73.417,QC,20,0,NA,30.8,0,8.6,0,,,NA,46.5,0,NA,,6,,,NA,6.5,67,7027329
SAINT-GERMAIN-DE-GRANTHAM,45.825,-72.537,QC,17.8,1,NA,30.2,1,5.4,1,,,NA,54.6,1,NA,,10,,,NA,33.3,28.4,7027470
SHERBROOKE,45.439,-71.691,QC,17.6,0,NA,28.8,0,5.4,0,,,NA,89.7,0,NA,,11,,,NA,39.2,25.3,7028123
THETFORD MINES RCS,46.049,-71.266,QC,16.4,0,NA,27,0,5.7,0,,,NA,160.8,0,NA,,14,,,NA,58.7,8.9,7028442
BEAUCEVILLE,46.205,-70.785,QC,17.4,0,NA,29,0,5.9,0,,,NA,113.3,0,NA,,11,,,NA,42.9,25.5,7028754
LAC MEMPHREMAGOG,45.267,-72.167,QC,18.8,0,NA,28.4,0,7.8,0,,,NA,,,NA,,,,,NA,18.9,45.1,702CFGG
STE-ANNE-DE-BELLEVUE 1,45.427,-73.929,QC,19.8,0,NA,31.3,0,8.8,0,,,NA,,,NA,,,,,NA,8.5,62.8,702FHL8
ST-ANICET 1,45.121,-74.289,QC,18.7,0,NA,31,0,5.6,0,,,NA,63.8,1,NA,,9,,,NA,21.2,43,702FQLF
L'ACADIE,45.294,-73.349,QC,19,2,NA,29.2,2,8.5,2,,,NA,68.5,2,NA,,8,,,NA,12.7,40.7,702LED4
MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,45.468,-73.742,QC,20.9,0,NA,31,0,11,0,,,NA,56.1,0,NA,,7,,,NA,2,91.8,702S006
OTTAWA GATINEAU A,45.522,-75.564,QC,18.7,0,NA,29.5,0,6.9,0,,,NA,,,NA,,,,,NA,15.5,37.4,7032685
HIGH FALLS,45.839,-75.648,QC,18.4,0,NA,28.4,0,9,0,,,NA,49.9,0,NA,,8,,,NA,17.9,29.5,7033121
MANIWAKI AIRPORT,46.275,-75.992,QC,17.1,0,NA,28.7,0,3.9,0,,,NA,38.5,0,NA,,9,,,NA,44.9,15.5,7034482
MONTREAL MIRABEL INTL A,45.681,-74.039,QC,18.5,1,NA,29.6,1,7.1,1,,,NA,,,NA,,,,,NA,18.3,33.7,7034900
ST-JOVITE,46.08,-74.556,QC,17.5,0,NA,29.7,0,3.3,0,,,NA,51,0,NA,,7,,,NA,33.9,19.3,703GDKB
BAIE-COMEAU A,49.133,-68.2,QC,15,3,NA,25.9,3,2.2,3,,,NA,61.9,3,NA,,5,,,NA,84.4,1.6,7040442
BAIE-COMEAU,49.133,-68.204,QC,15.4,0,NA,25.7,0,2.4,0,,,NA,63.5,0,NA,,6,,,NA,83.3,1.9,7040444
LOURDES DE BLANC SABLON A,51.442,-57.186,QC,14,1,NA,23.8,1,5.9,1,0,9,NA,82,0,NA,,9,,,NA,118.8,0,7040815
LOURDES DE BLANC SABLON A,51.442,-57.186,QC,14.1,0,NA,23.8,0,5.9,0,,,NA,,,NA,,,,,NA,122,0,7040816
CAPE WHITTLE,50.163,-60.062,QC,14.1,7,NA,17.8,7,8.9,7,,,NA,,,NA,,,,,NA,92.5,0,7041100
CHARLEVOIX (MRC),47.284,-70.638,QC,14.4,0,NA,24.9,0,1.7,0,,,NA,87.1,0,NA,,13,,,NA,115.3,3.6,7041312
CHEVERY,50.465,-59.639,QC,15.2,0,NA,25.3,0,6.7,0,,,NA,85.6,0,NA,,9,,,NA,87.8,0.7,7041382
CAP-TOURMENTE,47.079,-70.781,QC,18.3,0,NA,29.4,0,8.1,0,,,NA,121,0,NA,,13,,,NA,19,29.8,7041JG6
FORET MONTMORENCY RCS,47.323,-71.148,QC,13.1,0,NA,24.6,0,0.5,0,,,NA,85.5,0,NA,,12,,,NA,152.4,0.1,7042395
GRANDES-BERGERONNES,48.258,-69.523,QC,16,2,NA,26.1,2,2.3,2,,,NA,68.3,2,NA,,10,,,NA,61.2,4.1,7042845
HAVRE ST. PIERRE,50.282,-63.611,QC,15.3,1,NA,24.3,1,5.4,1,,,NA,118.6,1,NA,,8,,,NA,84.1,4.2,7043019
ILE AUX PERROQUETS,50.221,-64.207,QC,13.1,0,NA,20.1,0,7.9,0,,,NA,,,NA,,,,,NA,152,0,7043B79
ILE ROUGE,48.069,-69.556,QC,12.6,0,NA,22.5,0,6.5,0,,,NA,64.2,0,NA,,9,,,NA,166.8,0,7043BP9
LONGUE-POINTE-DE-MINGAN,50.271,-64.226,QC,14.8,5,NA,24.1,5,5.6,5,,,NA,83.3,5,NA,,9,,,NA,84.5,1.7,7044328
NATASHQUAN A,50.19,-61.789,QC,16.1,0,NA,25,0,6.6,0,,,NA,102.1,0,NA,,8,,,NA,67.9,10.2,7045398
NATASHQUAN AIRPORT,50.19,-61.811,QC,16.2,1,NA,24.8,1,7.1,1,,,NA,106.8,1,NA,,8,,,NA,63.7,9.5,7045401
POINTE DE L'ISLET,48.136,-69.716,QC,15.3,0,NA,24.3,0,7.6,0,,,NA,,,NA,,,,,NA,85.2,0.7,7046059
SEPT-ILES A,50.223,-66.266,QC,15.3,0,NA,25.4,0,2.8,0,,,NA,,,NA,,,,,NA,86,1.2,7047911
SEPT-ILES,50.217,-66.25,QC,15.4,2,NA,24.8,2,3.7,2,,,NA,119.5,2,NA,,10,,,NA,75.4,1,7047914
POINTE-DES-MONTS,49.317,-67.381,QC,14.1,6,NA,20.9,6,8.2,6,,,NA,38,6,NA,,7,,,NA,98.3,0,704F0PN
POINTE NOIRE CS,50.163,-66.434,QC,16.9,0,NA,24.7,0,10.1,0,,,NA,116.2,0,NA,,10,,,NA,42.7,7.3,704Q003
BAIE-COMEAU,49.259,-68.146,QC,16.2,0,NA,25.8,0,7.3,0,,,NA,99.5,0,NA,,9,,,NA,59.3,4.8,704S001
CAP-MADELEINE,49.251,-65.325,QC,17,0,NA,29.7,0,8.7,0,,,NA,22.8,0,NA,,6,,,NA,47.3,16.2,7051163
CAUSAPSCAL AIRPORT,48.309,-67.253,QC,15.9,0,NA,28.6,0,1.6,0,,,NA,64.2,0,NA,,9,,,NA,72.3,8.6,7051201
GASPE A,48.775,-64.48,QC,17.1,1,NA,29.4,1,2.7,1,0,1,NA,49.9,1,NA,,8,,,NA,42.1,14.7,7052601
GASPE A,48.775,-64.48,QC,17,0,NA,29.4,0,2.7,0,,,NA,,,NA,,,,,NA,44.5,14.7,7052602
GASPE AIRPORT,48.783,-64.483,QC,16.8,0,NA,29.6,0,2.5,0,,,NA,43.2,0,NA,,7,,,NA,49.3,12.2,7052603
HEATH POINT,49.085,-61.701,QC,15.4,11,NA,24.6,11,6.8,11,,,NA,0,24,NA,,0,,,NA,53.5,1.1,7053038
ILES DE LA MADELEINE A,47.425,-61.778,QC,19.1,0,NA,27.6,0,9.8,0,,,NA,,,NA,,,,,NA,12.1,47.2,7053254
ILES DE LA MADELEINE,47.425,-61.775,QC,19.2,0,NA,27.3,0,10,0,,,NA,75.6,0,NA,,8,,,NA,11.5,47.6,7053KGR
LA POCATIERE,47.356,-70.032,QC,17.6,0,NA,28.5,0,7,0,,,NA,111.3,0,NA,,10,,,NA,37.1,26.1,7054096
MONT JOLI A,48.609,-68.208,QC,17.7,2,NA,26.9,2,9.3,2,0,5,NA,53.1,0,NA,,10,,,NA,29.6,19.6,7055121
MONT-JOLI,48.604,-68.195,QC,17.5,0,NA,27,0,8.5,0,,,NA,49.5,0,NA,,10,,,NA,33.9,19.1,7055122
NEW CARLISLE 1,48.012,-65.332,QC,17.6,0,NA,27.1,0,7.7,0,,,NA,55,0,NA,,6,,,NA,31.8,18.2,7055422
NEW RICHMOND EAST,48.156,-65.842,QC,17.6,1,NA,28.3,1,6.4,1,,,NA,43.1,1,NA,,4,,,NA,35.3,22.2,7055440
POINTE-AU-PERE (INRS),48.514,-68.468,QC,15.3,0,NA,25,0,7.9,0,,,NA,54.6,0,NA,,11,,,NA,83.2,0.5,7056068
PORT-MENIER,49.839,-64.293,QC,16.4,0,NA,25.8,0,7.2,0,,,NA,83,0,NA,,6,,,NA,57,7.1,7056202
RIVIERE-DU-LOUP,47.806,-69.549,QC,17.2,0,NA,28.1,0,7.6,0,,,NA,56.7,0,NA,,8,,,NA,46.7,22.8,7056616
CAP-CHAT,49.109,-66.654,QC,16.2,0,NA,24.1,0,8.5,0,,,NA,29,0,NA,,10,,,NA,60.1,5,705S002
BAGOTVILLE A,48.333,-71,QC,17.8,0,0.7,28.9,0,6.1,0,0,0,NA,70.2,0,77,,18,,,NA,34.1,28.1,7060400
BONNARD 1,50.729,-71.013,QC,14.8,3,NA,26,3,3.4,3,,,NA,104.5,3,NA,,13,,,NA,91.2,0.9,7060826
CHAMOUCHOUANE,49.279,-73.356,QC,15.3,3,NA,26.9,3,1.9,3,,,NA,,,NA,,,,,NA,79.1,3.4,7061288
CHUTE-DES-PASSES,49.84,-71.168,QC,,,NA,,,,,,,NA,126.4,0,NA,,15,,,NA,,,7061541
JONQUIERE,48.425,-71.143,QC,17.7,1,NA,27.9,1,7.4,1,,,NA,79.9,1,NA,,19,,,NA,32.5,22.9,7063370
LATERRIERE,48.307,-71.129,QC,17,0,NA,28.9,0,3.4,0,,,NA,,,NA,,,,,NA,49,18.3,7064181
MISTOOK,48.598,-71.716,QC,16.6,11,NA,25.7,11,5.5,11,,,NA,81.3,11,NA,,10,,,NA,33.6,5.7,7065012
NORMANDIN,48.842,-72.547,QC,16.3,0,NA,27.1,0,4.7,0,,,NA,63.9,0,NA,,11,,,NA,62.2,9.1,7065639
ONATCHIWAY,48.894,-71.032,QC,15.3,1,NA,27.4,1,3,1,,,NA,137,1,NA,,16,,,NA,85.5,5.3,7065738
ROBERVAL A,48.52,-72.266,QC,17.6,1,NA,27.6,1,7.2,1,0,1,NA,76.6,1,NA,,12,,,NA,36.6,23.3,7066686
ROBERVAL A,48.52,-72.266,QC,17.4,0,NA,27.6,0,7.2,0,,,NA,,,NA,,,,,NA,41.5,23.3,7066687
LAC BENOIT,51.533,-71.111,QC,13.7,13,NA,26.7,13,-0.1,13,,,NA,37.9,25,NA,,4,,,NA,78.5,1.7,706I001
MANOUANE EST,50.656,-70.532,QC,14.7,3,NA,26.5,3,3.5,3,,,NA,134.1,3,NA,,14,,,NA,93.2,0.3,706I155
LA BAIE,48.298,-70.92,QC,17.1,0,NA,30,0,5.4,0,,,NA,72,0,NA,,16,,,NA,46.8,17.9,706Q001
PARENT,47.922,-74.624,QC,15.4,0,NA,26.9,0,3.3,0,,,NA,81,0,NA,,10,,,NA,86.6,5.6,7075800
SAINT-MICHEL-DES-SAINTS,46.816,-74.094,QC,15.5,1,NA,27.2,1,2.5,1,,,NA,81.4,1,NA,,10,,,NA,81.2,5.1,7077571
LA TUQUE,47.411,-72.788,QC,17.1,0,NA,30.7,0,3,0,,,NA,46,0,NA,,9,,,NA,50.7,23.8,707DBD4
BARRAGE TEMISCAMINGUE,46.71,-79.101,QC,18.4,0,NA,29.1,0,9.3,0,,,NA,,,NA,,,,,NA,21.2,34.5,7080468
ROUYN,48.246,-79.034,QC,17,0,NA,28.6,0,6.7,0,,,NA,93.7,0,NA,,13,,,NA,52.1,21.2,7086716
ROUYN-NORANDA A,48.206,-78.836,QC,15.9,1,NA,28.7,1,1.6,1,,,NA,,,NA,,,,,NA,73.4,11.8,7086719
CHAPAIS,49.823,-74.975,QC,15,0,NA,27,0,-0.3,0,,,NA,113.8,1,NA,,13,,,NA,97.1,3.3,7091299
CHIBOUGAMAU CHAPAIS A,49.772,-74.528,QC,15,1,NA,25.6,1,-0.2,1,,,NA,98.1,1,NA,,12,,,NA,92.6,2,7091409
CHIBOUGAMAU-CHAPAIS,49.777,-74.53,QC,14.9,0,NA,25.6,0,0,0,,,NA,112.4,0,NA,,14,,,NA,99,1.9,7091410
EASTMAIN RIVER A,52.226,-78.523,QC,14.2,1,NA,30.2,1,0.8,1,,,NA,,,NA,,,,,NA,130.4,15.6,7092310
LA GRANDE 4 A,53.755,-73.675,QC,13.8,3,NA,27.4,3,0.8,3,,,NA,80.8,4,NA,,11,,,NA,119.9,2.3,7093714
LA GRANDE RIVIERE A,53.625,-77.704,QC,14.3,2,NA,28.1,2,3,2,0,0,NA,67.4,0,NA,,14,,,NA,117.1,8.8,7093716
LA GRANDE IV,53.757,-73.679,QC,14,12,NA,27.6,12,1.1,12,,,NA,56.6,11,NA,,9,,,NA,77.4,0.6,7093GJ5
MATAGAMI A,49.762,-77.803,QC,14.9,1,NA,27,1,0.9,1,,,NA,41.9,2,NA,,9,,,NA,96.6,3.9,7094636
MATAGAMI,49.758,-77.793,QC,15.7,0,NA,27.2,0,4.3,0,,,NA,47.4,0,NA,,11,,,NA,79.1,9.1,7094637
VAL-D'OR,48.056,-77.786,QC,16.4,2,NA,27.8,2,4.1,2,,,NA,68.6,2,NA,,12,,,NA,55.7,8.5,7098603
VAL D'OR A,48.053,-77.783,QC,16.5,0,NA,27.9,0,4.6,0,,,NA,82.6,0,NA,,12,,,NA,59.2,11.3,7098605
